ICMPCL	"Precalciner, add-on for dry kilns (ICMKLND00)"	"Precalciner, add-on for dry kilns (ICMKLND00)"						
ICMPCL01	"Precalciner, add-on for existing dry kilns (ICMKLND00)"	"Precalciner, add-on for existing dry kilns (ICMKLND00)"						
IDISTELC	electricity distribution network to the industry sector	electricity distribution network to the industry sector						
IDISTELC00	Existing electricity distribution network to the industry sector	Existing electricity distribution network to the industry sector						
IDISTELC01	New electricity distribution network to the industry sector	New electricity distribution network to the industry sector						
IFD	"Demand commodity for the food, drink and tobacco industry (in PJ of useful energy)"	"Demand commodity for the food, drink and tobacco industry (in PJ of useful energy)"						
IFD00	"Existing demand technology (not an actual technology only transforms energy services (IFDLTH, IFDDRY, IFDMOT, IFDREF, IFDOTH) into final demand commodity (IFD))"	"Existing demand technology (not an actual technology only transforms energy services (IFDLTH, IFDDRY, IFDMOT, IFDREF, IFDOTH) into final demand commodity (IFD))"						
IFD01	"New demand technology (not an actual technology only transforms energy services (IFDLTH, IFDDRY, IFDMOT, IFDREF, IFDOTH) into final demand commodity (IFD))"	"New demand technology (not an actual technology only transforms energy services (IFDLTH, IFDDRY, IFDMOT, IFDREF, IFDOTH) into final demand commodity (IFD))"						
IFDCHPBIOG	CCGT CHP based on biogases	CCGT CHP based on biogases						
IFDCHPBIOG01	New CCGT CHP based on biogases	New CCGT CHP based on biogases						
IFDCHPBIOS	steam turbine CHP based on solid biomass	steam turbine CHP based on solid biomass						
IFDCHPBIOS00	Existing steam turbine CHP based on solid biomass	Existing steam turbine CHP based on solid biomass						
IFDCHPBIOS01	New steam turbine CHP based on solid biomass	New steam turbine CHP based on solid biomass						
IFDCHPCCGT	CCGT CHP based on natural gas	CCGT CHP based on natural gas						
IFDCHPCCGT01	New CCGT CHP based on natural gas	New CCGT CHP based on natural gas						
IFDCHPCCGTH	CCGT CHP based on hydrogen	CCGT CHP based on hydrogen						
IFDCHPCCGTH01	New CCGT CHP based on hydrogen	New CCGT CHP based on hydrogen						
IFDCHPCOA	steam turbine CHP based on coal	steam turbine CHP based on coal						
IFDCHPCOA00	Existing steam turbine CHP based on coal	Existing steam turbine CHP based on coal						
IFDCHPCOA01	New steam turbine CHP based on coal	New steam turbine CHP based on coal						
IFDCHPFCH	hydrogen fuel cell	hydrogen fuel cell						
IFDCHPFCH01	New hydrogen fuel cell	New hydrogen fuel cell						
IFDCHPGT	gas turbine CHP based on natural gas	gas turbine CHP based on natural gas						
IFDCHPGT01	New gas turbine CHP based on natural gas	New gas turbine CHP based on natural gas						
IFDCHPHFO	gas turbine CHP based on heavy fuel oil	gas turbine CHP based on heavy fuel oil						
IFDCHPHFO00	Existing gas turbine CHP based on heavy fuel oil	Existing gas turbine CHP based on heavy fuel oil						
IFDCHPLFO	gas turbine CHP based on light fuel oil	gas turbine CHP based on light fuel oil						
IFDCHPLFO00	Existing gas turbine CHP based on light fuel oil	Existing gas turbine CHP based on light fuel oil						
IFDCHPNGA	CHP based on natural gas	CHP based on natural gas						
IFDCHPNGA00	Existing CHP based on natural gas	Existing CHP based on natural gas						
IFDDRY	"Drying / Separation services for the food, drink and tobacco industry"	"Drying / Separation services for the food, drink and tobacco industry"						
IFDDRYBIOG	drying / separation technology based on biogas	drying / separation technology based on biogas						
IFDDRYBIOG01	New drying / separation technology based on biogas	New drying / separation technology based on biogas						
IFDDRYBIOG02	Advanced drying / separation technology based on biogas	Advanced drying / separation technology based on biogas						
IFDDRYBIOL	drying / separation technology based on liquid biomass	drying / separation technology based on liquid biomass						
IFDDRYBIOL01	New drying / separation technology based on liquid biomass	New drying / separation technology based on liquid biomass						
IFDDRYBIOL02	Advanced drying / separation technology based on liquid biomass	Advanced drying / separation technology based on liquid biomass						
IFDDRYBIOS	drying / separation technology based on solid biomass	drying / separation technology based on solid biomass						
IFDDRYBIOS01	New drying / separation technology based on solid biomass	New drying / separation technology based on solid biomass						
IFDDRYBIOS02	Advanced drying / separation technology based on solid biomass	Advanced drying / separation technology based on solid biomass						
IFDDRYELC	drying / separation technology based on electricity	drying / separation technology based on electricity						
IFDDRYELC00	Existing drying / separation technology based on electricity	Existing drying / separation technology based on electricity						
IFDDRYELC01	New drying / separation technology based on electricity	New drying / separation technology based on electricity						
IFDDRYELC02	Advanced drying / separation technology based on electricity	Advanced drying / separation technology based on electricity						
IFDDRYHCO	drying / separation technology based on coal	drying / separation technology based on coal						
IFDDRYHCO00	Existing drying / separation technology based on coal	Existing drying / separation technology based on coal						
IFDDRYHCO01	New drying / separation technology based on coal	New drying / separation technology based on coal						
IFDDRYHCO02	Advanced drying / separation technology based on coal	Advanced drying / separation technology based on coal						
IFDDRYHDG	drying / separation technology based on hydrogen	drying / separation technology based on hydrogen						
IFDDRYHDG01	New drying / separation technology based on hydrogen	New drying / separation technology based on hydrogen						
IFDDRYHDG02	Advanced drying / separation technology based on hydrogen	Advanced drying / separation technology based on hydrogen						
IFDDRYHFO	drying / separation technology based on heavy fuel oil	drying / separation technology based on heavy fuel oil						
IFDDRYHFO00	Existing drying / separation technology based on heavy fuel oil	Existing drying / separation technology based on heavy fuel oil						
IFDDRYHFO01	New drying / separation technology based on heavy fuel oil	New drying / separation technology based on heavy fuel oil						
IFDDRYHFO02	Advanced drying / separation technology based on heavy fuel oil	Advanced drying / separation technology based on heavy fuel oil						
IFDDRYLFO	drying / separation technology based on light fuel oil	drying / separation technology based on light fuel oil						
IFDDRYLFO00	Existing drying / separation technology based on light fuel oil	Existing drying / separation technology based on light fuel oil						
IFDDRYLFO01	New drying / separation technology based on light fuel oil	New drying / separation technology based on light fuel oil						
IFDDRYLFO02	Advanced drying / separation technology based on light fuel oil	Advanced drying / separation technology based on light fuel oil						
IFDDRYNGA	drying / separation technology based on natural gas	drying / separation technology based on natural gas						
IFDDRYNGA00	Existing drying / separation technology based on natural gas	Existing drying / separation technology based on natural gas						
IFDDRYNGA01	New drying / separation technology based on natural gas	New drying / separation technology based on natural gas						
IFDDRYNGA02	Advanced drying / separation technology based on natural gas	Advanced drying / separation technology based on natural gas						
IFDDRYSTM	"drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)"	"drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)"						
IFDDRYSTM00	"Existing drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)"	"Existing drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)"						
IFDDRYSTM01	"New drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)"	"New drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)"						
